Check Size NLON NLAT TIME VERSION
5.11059e+08 78 13 6 29.8339 1
2.25043e+07 80 10 8 1.62741 0
2.25043e+07 80 10 8 1.66508 0
2.25043e+07 80 10 8 1.60887 0
2.25043e+07 80 10 8 1.60781 0
2.25043e+07 80 10 8 1.63125 0
2.25043e+07 80 10 8 1.53224 0
2.25043e+07 80 10 8 1.61748 0
2.25043e+07 80 10 8 1.5557 0
2.25043e+07 80 10 8 1.48349 0
2.25043e+07 80 10 8 1.49024 0
2.25043e+07 80 10 8 1.53012 0
2.25043e+07 80 10 8 1.61897 0
2.25043e+07 80 10 8 1.5787 0
2.25043e+07 80 10 8 1.61652 0
2.25043e+07 80 10 8 1.61339 0
2.25043e+07 80 10 8 1.50827 0
2.25043e+07 80 10 8 1.6061 0
2.25043e+07 80 10 8 1.59222 0
2.25043e+07 80 10 8 1.58166 0
2.25043e+07 80 10 8 1.56095 0
2.25043e+07 80 10 8 1.61621 0
2.25043e+07 80 10 8 1.5481 0
2.25043e+07 80 10 8 1.54958 0
2.25043e+07 80 10 8 1.62739 0
2.25043e+07 80 10 8 1.60487 0
2.25043e+07 80 10 8 1.68023 0
2.25043e+07 80 10 8 1.5853 0
2.25043e+07 80 10 8 1.6679 0
2.25043e+07 80 10 8 1.5166 0
2.25043e+07 80 10 8 1.5486 0
2.25043e+07 80 10 8 1.63528 0
2.25043e+07 80 10 8 1.43411 0
2.25043e+07 80 10 8 1.57556 0
5.11059e+08 80 10 8 29.4239 1
5.11059e+08 80 10 8 30.6989 1
5.11059e+08 80 10 8 29.7215 1
5.11059e+08 80 10 8 30.213 1
5.11059e+08 80 10 8 30.0332 1
5.11059e+08 80 10 8 30.0741 1
5.11059e+08 80 10 8 30.2791 1
5.11059e+08 80 10 8 31.3155 1
5.11059e+08 80 10 8 30.1538 1
5.11059e+08 80 10 8 30.1965 1
5.11059e+08 80 10 8 29.9056 1
5.11059e+08 80 10 8 31.1247 1
5.11059e+08 80 10 8 29.9943 1
5.11059e+08 80 10 8 29.8173 1
5.11059e+08 80 10 8 29.8703 1
5.11059e+08 80 10 8 31.3674 1
5.11059e+08 80 10 8 29.9361 1
2.25043e+07 82 41 2 2.75701 0
2.25043e+07 82 41 2 2.70557 0
2.25043e+07 82 41 2 2.91995 0
2.25043e+07 82 41 2 2.65972 0
2.25043e+07 82 41 2 2.66291 0
2.25043e+07 82 41 2 2.60231 0
2.25043e+07 82 41 2 2.70063 0
2.25043e+07 82 41 2 2.60516 0
2.25043e+07 82 41 2 2.53993 0
2.25043e+07 82 41 2 2.61095 0
2.25043e+07 82 41 2 2.56535 0
2.25043e+07 82 41 2 2.52539 0
2.25043e+07 82 41 2 2.67429 0
2.25043e+07 82 41 2 2.58206 0
2.25043e+07 82 41 2 2.58336 0
2.25043e+07 82 41 2 2.58489 0
2.25043e+07 82 41 2 2.67903 0
2.25043e+07 82 41 2 2.6373 0
2.25043e+07 82 41 2 2.69535 0
2.25043e+07 82 41 2 2.52636 0
2.25043e+07 82 41 2 2.55139 0
2.25043e+07 82 41 2 2.74066 0
2.25043e+07 82 41 2 2.61948 0
2.25043e+07 82 41 2 2.75189 0
2.25043e+07 82 41 2 2.54323 0
2.25043e+07 82 41 2 2.48417 0
2.25043e+07 82 41 2 2.67387 0
2.25043e+07 82 41 2 2.53981 0
2.25043e+07 82 41 2 2.57721 0
2.25043e+07 82 41 2 2.64794 0
2.25043e+07 82 41 2 2.44028 0
2.25043e+07 82 41 2 2.73528 0
2.25043e+07 82 41 2 2.62644 0
5.11059e+08 82 41 2 30.5377 1
5.11059e+08 82 41 2 31.3103 1
5.11059e+08 82 41 2 30.9957 1
5.11059e+08 82 41 2 30.8467 1
5.11059e+08 82 41 2 30.5111 1
5.11059e+08 82 41 2 30.0936 1
5.11059e+08 82 41 2 31.6218 1
5.11059e+08 82 41 2 31.3807 1
5.11059e+08 82 41 2 30.4214 1
5.11059e+08 82 41 2 30.1395 1
5.11059e+08 82 41 2 31.6592 1
5.11059e+08 82 41 2 30.7143 1
5.11059e+08 82 41 2 30.7757 1
5.11059e+08 82 41 2 30.5085 1
5.11059e+08 82 41 2 31.7222 1
5.11059e+08 82 41 2 31.2373 1
5.11059e+08 82 41 2 30.753 1
2.25043e+07 84 12 7 1.55786 0
2.25043e+07 84 12 7 1.67939 0
2.25043e+07 84 12 7 1.64098 0
2.25043e+07 84 12 7 1.62028 0
2.25043e+07 84 12 7 1.67766 0
2.25043e+07 84 12 7 1.59916 0
2.25043e+07 84 12 7 1.62763 0
2.25043e+07 84 12 7 1.54427 0
2.25043e+07 84 12 7 1.61245 0
2.25043e+07 84 12 7 1.64395 0
2.25043e+07 84 12 7 1.64163 0
2.25043e+07 84 12 7 1.61265 0
2.25043e+07 84 12 7 1.61937 0
2.25043e+07 84 12 7 1.64569 0
2.25043e+07 84 12 7 1.72423 0
2.25043e+07 84 12 7 1.67423 0
2.25043e+07 84 12 7 1.63697 0
2.25043e+07 84 12 7 1.75625 0
2.25043e+07 84 12 7 1.57553 0
2.25043e+07 84 12 7 1.54291 0
2.25043e+07 84 12 7 1.62974 0
2.25043e+07 84 12 7 1.58655 0
2.25043e+07 84 12 7 1.64631 0
2.25043e+07 84 12 7 1.67785 0
2.25043e+07 84 12 7 1.60025 0
2.25043e+07 84 12 7 1.57114 0
2.25043e+07 84 12 7 1.50518 0
2.25043e+07 84 12 7 1.69105 0
2.25043e+07 84 12 7 1.60566 0
2.25043e+07 84 12 7 1.69193 0
2.25043e+07 84 12 7 1.62548 0
2.25043e+07 84 12 7 1.69999 0
2.25043e+07 84 12 7 1.56309 0
5.11059e+08 84 12 7 30.5573 1
5.11059e+08 84 12 7 33.1676 1
5.11059e+08 84 12 7 30.4311 1
5.11059e+08 84 12 7 30.6968 1
5.11059e+08 84 12 7 30.4126 1
5.11059e+08 84 12 7 31.3237 1
5.11059e+08 84 12 7 30.263 1
5.11059e+08 84 12 7 31.3593 1
5.11059e+08 84 12 7 30.3982 1
5.11059e+08 84 12 7 30.5246 1
5.11059e+08 84 12 7 31.4167 1
5.11059e+08 84 12 7 30.5685 1
5.11059e+08 84 12 7 30.3006 1
5.11059e+08 84 12 7 30.3361 1
5.11059e+08 84 12 7 34.4821 1
5.11059e+08 84 12 7 30.8214 1
5.11059e+08 84 12 7 30.1794 1
2.25043e+07 86 43 2 2.8886 0
2.25043e+07 86 43 2 2.56218 0
2.25043e+07 86 43 2 2.81493 0
2.25043e+07 86 43 2 2.55564 0
2.25043e+07 86 43 2 2.77389 0
2.25043e+07 86 43 2 2.66768 0
2.25043e+07 86 43 2 2.663 0
2.25043e+07 86 43 2 2.67456 0
2.25043e+07 86 43 2 2.54533 0
2.25043e+07 86 43 2 2.78834 0
2.25043e+07 86 43 2 2.58905 0
2.25043e+07 86 43 2 2.82778 0
2.25043e+07 86 43 2 2.65255 0
2.25043e+07 86 43 2 2.72907 0
2.25043e+07 86 43 2 2.75071 0
2.25043e+07 86 43 2 2.83335 0
2.25043e+07 86 43 2 2.86522 0
2.25043e+07 86 43 2 2.58414 0
2.25043e+07 86 43 2 2.75955 0
2.25043e+07 86 43 2 2.79121 0
2.25043e+07 86 43 2 2.61194 0
2.25043e+07 86 43 2 2.60919 0
2.25043e+07 86 43 2 2.55792 0
2.25043e+07 86 43 2 2.89455 0
2.25043e+07 86 43 2 2.88783 0
2.25043e+07 86 43 2 2.66689 0
2.25043e+07 86 43 2 2.47184 0
2.25043e+07 86 43 2 2.64594 0
2.25043e+07 86 43 2 2.6014 0
2.25043e+07 86 43 2 2.61782 0
2.25043e+07 86 43 2 2.55897 0
2.25043e+07 86 43 2 2.52397 0
2.25043e+07 86 43 2 2.46362 0
5.11059e+08 86 43 2 32.305 1
5.11059e+08 86 43 2 31.7299 1
5.11059e+08 86 43 2 30.6362 1
5.11059e+08 86 43 2 31.6651 1
5.11059e+08 86 43 2 30.7594 1
5.11059e+08 86 43 2 35.2422 1
5.11059e+08 86 43 2 30.322 1
5.11059e+08 86 43 2 31.9832 1
5.11059e+08 86 43 2 30.7786 1
5.11059e+08 86 43 2 30.998 1
5.11059e+08 86 43 2 31.9947 1
5.11059e+08 86 43 2 31.5607 1
5.11059e+08 86 43 2 30.673 1
5.11059e+08 86 43 2 30.4934 1
5.11059e+08 86 43 2 32.01 1
5.11059e+08 86 43 2 31.041 1
5.11059e+08 86 43 2 31.0954 1
2.25043e+07 88 11 8 1.62258 0
2.25043e+07 88 11 8 1.59683 0
2.25043e+07 88 11 8 1.57048 0
2.25043e+07 88 11 8 1.72405 0
2.25043e+07 88 11 8 1.64393 0
2.25043e+07 88 11 8 1.58826 0
2.25043e+07 88 11 8 1.53095 0
2.25043e+07 88 11 8 1.58768 0
2.25043e+07 88 11 8 1.56709 0
2.25043e+07 88 11 8 1.6031 0
2.25043e+07 88 11 8 1.53465 0
2.25043e+07 88 11 8 1.67711 0
2.25043e+07 88 11 8 1.64427 0
2.25043e+07 88 11 8 1.58801 0
2.25043e+07 88 11 8 1.67779 0
2.25043e+07 88 11 8 1.62366 0
2.25043e+07 88 11 8 1.63409 0
2.25043e+07 88 11 8 1.60846 0
2.25043e+07 88 11 8 1.51621 0
2.25043e+07 88 11 8 1.64671 0
2.25043e+07 88 11 8 1.53548 0
2.25043e+07 88 11 8 1.72431 0
2.25043e+07 88 11 8 1.61001 0
2.25043e+07 88 11 8 1.59714 0
2.25043e+07 88 11 8 1.64575 0
2.25043e+07 88 11 8 1.6906 0
2.25043e+07 88 11 8 1.57434 0
2.25043e+07 88 11 8 1.53641 0
2.25043e+07 88 11 8 1.6663 0
2.25043e+07 88 11 8 1.56112 0
2.25043e+07 88 11 8 1.65464 0
2.25043e+07 88 11 8 1.64263 0
2.25043e+07 88 11 8 1.72381 0
5.11059e+08 88 11 8 32.1002 1
5.11059e+08 88 11 8 30.174 1
5.11059e+08 88 11 8 32.2396 1
5.11059e+08 88 11 8 30.2939 1
5.11059e+08 88 11 8 31.7623 1
5.11059e+08 88 11 8 30.2805 1
5.11059e+08 88 11 8 30.4118 1
5.11059e+08 88 11 8 30.063 1
5.11059e+08 88 11 8 31.3007 1
5.11059e+08 88 11 8 30.7943 1
5.11059e+08 88 11 8 30.4717 1
5.11059e+08 88 11 8 31.1806 1
5.11059e+08 88 11 8 29.9638 1
5.11059e+08 88 11 8 31.4606 1
5.11059e+08 88 11 8 30.3264 1
5.11059e+08 88 11 8 31.2415 1
5.11059e+08 88 11 8 30.1166 1
2.25043e+07 90 10 9 1.62686 0
2.25043e+07 90 10 9 1.70682 0
2.25043e+07 90 10 9 1.61638 0
2.25043e+07 90 10 9 1.68525 0
2.25043e+07 90 10 9 1.65323 0
2.25043e+07 90 10 9 1.58782 0
2.25043e+07 90 10 9 1.70914 0
2.25043e+07 90 10 9 1.58021 0
2.25043e+07 90 10 9 1.61299 0
2.25043e+07 90 10 9 1.60185 0
2.25043e+07 90 10 9 1.6473 0
2.25043e+07 90 10 9 1.62555 0
2.25043e+07 90 10 9 1.63099 0
2.25043e+07 90 10 9 1.67194 0
2.25043e+07 90 10 9 1.6291 0
2.25043e+07 90 10 9 1.61487 0
2.25043e+07 90 10 9 1.69868 0
2.25043e+07 90 10 9 1.54572 0
2.25043e+07 90 10 9 1.58799 0
2.25043e+07 90 10 9 1.59896 0
2.25043e+07 90 10 9 1.61769 0
2.25043e+07 90 10 9 1.44795 0
2.25043e+07 90 10 9 1.57346 0
2.25043e+07 90 10 9 1.60682 0
2.25043e+07 90 10 9 1.599 0
2.25043e+07 90 10 9 1.55858 0
2.25043e+07 90 10 9 1.61536 0
2.25043e+07 90 10 9 1.63238 0
2.25043e+07 90 10 9 1.70248 0
2.25043e+07 90 10 9 1.62086 0
2.25043e+07 90 10 9 1.72965 0
2.25043e+07 90 10 9 1.63121 0
2.25043e+07 90 10 9 1.60462 0
5.11059e+08 90 10 9 30.9162 1
5.11059e+08 90 10 9 30.6912 1
5.11059e+08 90 10 9 31.7613 1
5.11059e+08 90 10 9 31.5727 1
5.11059e+08 90 10 9 31.2311 1
5.11059e+08 90 10 9 30.6431 1
5.11059e+08 90 10 9 32.0572 1
5.11059e+08 90 10 9 30.8292 1
5.11059e+08 90 10 9 31.1817 1
5.11059e+08 90 10 9 30.6529 1
5.11059e+08 90 10 9 31.7082 1
5.11059e+08 90 10 9 31.2934 1
5.11059e+08 90 10 9 30.5525 1
5.11059e+08 90 10 9 31.029 1
5.11059e+08 90 10 9 31.7801 1
5.11059e+08 90 10 9 30.8691 1
5.11059e+08 90 10 9 30.8721 1
2.25043e+07 92 23 4 1.78884 0
2.25043e+07 92 23 4 1.93221 0
2.25043e+07 92 23 4 2.1372 0
2.25043e+07 92 23 4 2.02094 0
2.25043e+07 92 23 4 2.0683 0
2.25043e+07 92 23 4 1.89004 0
2.25043e+07 92 23 4 1.79189 0
2.25043e+07 92 23 4 1.83196 0
2.25043e+07 92 23 4 1.84078 0
2.25043e+07 92 23 4 1.83011 0
2.25043e+07 92 23 4 1.93782 0
2.25043e+07 92 23 4 1.92809 0
2.25043e+07 92 23 4 1.94032 0
2.25043e+07 92 23 4 1.94504 0
2.25043e+07 92 23 4 1.82547 0
2.25043e+07 92 23 4 1.93369 0
2.25043e+07 92 23 4 1.90929 0
2.25043e+07 92 23 4 1.82854 0
2.25043e+07 92 23 4 1.90442 0
2.25043e+07 92 23 4 1.90267 0
2.25043e+07 92 23 4 2.01974 0
2.25043e+07 92 23 4 1.91141 0
2.25043e+07 92 23 4 1.85268 0
2.25043e+07 92 23 4 1.84137 0
2.25043e+07 92 23 4 1.84715 0
2.25043e+07 92 23 4 1.94712 0
2.25043e+07 92 23 4 1.98533 0
2.25043e+07 92 23 4 1.89848 0
2.25043e+07 92 23 4 1.84601 0
2.25043e+07 92 23 4 1.94945 0
2.25043e+07 92 23 4 1.91974 0
2.25043e+07 92 23 4 1.91465 0
2.25043e+07 92 23 4 1.91197 0
5.11059e+08 92 23 4 30.9206 1
5.11059e+08 92 23 4 31.8218 1
5.11059e+08 92 23 4 31.115 1
5.11059e+08 92 23 4 31.0258 1
5.11059e+08 92 23 4 31.235 1
5.11059e+08 92 23 4 31.6445 1
5.11059e+08 92 23 4 31.0223 1
5.11059e+08 92 23 4 32.3025 1
5.11059e+08 92 23 4 32.0831 1
5.11059e+08 92 23 4 31.8717 1
5.11059e+08 92 23 4 31.3364 1
5.11059e+08 92 23 4 32.3902 1
5.11059e+08 92 23 4 30.8078 1
5.11059e+08 92 23 4 31.933 1
5.11059e+08 92 23 4 31.1714 1
5.11059e+08 92 23 4 32.6007 1
5.11059e+08 92 23 4 31.8163 1
2.25043e+07 94 47 2 2.83356 0
2.25043e+07 94 47 2 2.76549 0
2.25043e+07 94 47 2 2.63113 0
2.25043e+07 94 47 2 2.67589 0
2.25043e+07 94 47 2 2.71147 0
2.25043e+07 94 47 2 2.75359 0
2.25043e+07 94 47 2 2.77733 0
2.25043e+07 94 47 2 2.87933 0
2.25043e+07 94 47 2 2.82024 0
2.25043e+07 94 47 2 2.81447 0
2.25043e+07 94 47 2 2.75189 0
2.25043e+07 94 47 2 2.62395 0
2.25043e+07 94 47 2 2.77358 0
2.25043e+07 94 47 2 2.87491 0
2.25043e+07 94 47 2 2.91534 0
2.25043e+07 94 47 2 2.72721 0
2.25043e+07 94 47 2 3.09714 0
2.25043e+07 94 47 2 2.8543 0
2.25043e+07 94 47 2 2.89527 0
2.25043e+07 94 47 2 2.62868 0
2.25043e+07 94 47 2 2.96021 0
2.25043e+07 94 47 2 2.89025 0
2.25043e+07 94 47 2 2.95399 0
2.25043e+07 94 47 2 3.08319 0
2.25043e+07 94 47 2 2.70838 0
2.25043e+07 94 47 2 2.78066 0
2.25043e+07 94 47 2 3.0219 0
2.25043e+07 94 47 2 2.73111 0
2.25043e+07 94 47 2 2.82827 0
2.25043e+07 94 47 2 3.08165 0
2.25043e+07 94 47 2 2.81908 0
2.25043e+07 94 47 2 2.63068 0
2.25043e+07 94 47 2 2.75031 0
5.11059e+08 94 47 2 30.7676 1
5.11059e+08 94 47 2 32.0928 1
5.11059e+08 94 47 2 31.754 1
5.11059e+08 94 47 2 31.461 1
5.11059e+08 94 47 2 31.2763 1
5.11059e+08 94 47 2 32.1551 1
5.11059e+08 94 47 2 31.2343 1
5.11059e+08 94 47 2 32.5695 1
5.11059e+08 94 47 2 31.6508 1
5.11059e+08 94 47 2 32.1147 1
5.11059e+08 94 47 2 31.3017 1
5.11059e+08 94 47 2 32.4295 1
5.11059e+08 94 47 2 31.3023 1
5.11059e+08 94 47 2 32.2014 1
5.11059e+08 94 47 2 31.1579 1
5.11059e+08 94 47 2 32.41 1
5.11059e+08 94 47 2 31.5101 1
2.25043e+07 96 12 8 1.56348 0
2.25043e+07 96 12 8 1.62187 0
2.25043e+07 96 12 8 1.61132 0
2.25043e+07 96 12 8 1.64213 0
2.25043e+07 96 12 8 1.57079 0
2.25043e+07 96 12 8 1.57313 0
2.25043e+07 96 12 8 1.65364 0
2.25043e+07 96 12 8 1.64739 0
2.25043e+07 96 12 8 1.54632 0
2.25043e+07 96 12 8 1.56939 0
2.25043e+07 96 12 8 1.56784 0
2.25043e+07 96 12 8 1.66859 0
2.25043e+07 96 12 8 1.52508 0
2.25043e+07 96 12 8 1.55384 0
2.25043e+07 96 12 8 1.61387 0
2.25043e+07 96 12 8 1.51894 0
2.25043e+07 96 12 8 1.54576 0
2.25043e+07 96 12 8 1.72681 0
2.25043e+07 96 12 8 1.59983 0
2.25043e+07 96 12 8 1.57983 0
2.25043e+07 96 12 8 1.52076 0
2.25043e+07 96 12 8 1.58753 0
2.25043e+07 96 12 8 1.54698 0
2.25043e+07 96 12 8 1.65316 0
2.25043e+07 96 12 8 1.58326 0
2.25043e+07 96 12 8 1.68017 0
2.25043e+07 96 12 8 1.5611 0
2.25043e+07 96 12 8 1.64592 0
2.25043e+07 96 12 8 1.53726 0
2.25043e+07 96 12 8 1.58901 0
2.25043e+07 96 12 8 1.62909 0
2.25043e+07 96 12 8 1.59552 0
2.25043e+07 96 12 8 1.67732 0
5.11059e+08 96 12 8 30.7336 1
5.11059e+08 96 12 8 31.6548 1
5.11059e+08 96 12 8 30.7573 1
5.11059e+08 96 12 8 31.2035 1
5.11059e+08 96 12 8 31.0098 1
5.11059e+08 96 12 8 31.9246 1
5.11059e+08 96 12 8 30.8507 1
5.11059e+08 96 12 8 30.9322 1
5.11059e+08 96 12 8 31.1381 1
5.11059e+08 96 12 8 31.0264 1
5.11059e+08 96 12 8 31.3346 1
5.11059e+08 96 12 8 31.585 1
5.11059e+08 96 12 8 31.1796 1
5.11059e+08 96 12 8 31.1979 1
5.11059e+08 96 12 8 31.4882 1
5.11059e+08 96 12 8 31.8208 1
5.11059e+08 96 12 8 30.643 1
2.25043e+07 98 14 7 1.8326 0
2.25043e+07 98 14 7 1.746 0
2.25043e+07 98 14 7 1.73355 0
2.25043e+07 98 14 7 1.8239 0
2.25043e+07 98 14 7 1.7441 0
2.25043e+07 98 14 7 1.76692 0
2.25043e+07 98 14 7 1.5816 0
2.25043e+07 98 14 7 1.69626 0
2.25043e+07 98 14 7 1.73252 0
2.25043e+07 98 14 7 1.70938 0
2.25043e+07 98 14 7 1.69476 0
2.25043e+07 98 14 7 1.63285 0
2.25043e+07 98 14 7 1.68015 0
2.25043e+07 98 14 7 1.73944 0
2.25043e+07 98 14 7 1.7453 0
2.25043e+07 98 14 7 1.89365 0
2.25043e+07 98 14 7 1.6941 0
2.25043e+07 98 14 7 1.63847 0
2.25043e+07 98 14 7 1.90472 0
2.25043e+07 98 14 7 1.8168 0
2.25043e+07 98 14 7 1.6338 0
2.25043e+07 98 14 7 1.65765 0
2.25043e+07 98 14 7 1.68077 0
2.25043e+07 98 14 7 1.80269 0
2.25043e+07 98 14 7 1.70754 0
2.25043e+07 98 14 7 1.73061 0
2.25043e+07 98 14 7 1.71992 0
2.25043e+07 98 14 7 1.7063 0
2.25043e+07 98 14 7 1.6922 0
2.25043e+07 98 14 7 1.7255 0
2.25043e+07 98 14 7 1.69174 0
2.25043e+07 98 14 7 1.70297 0
2.25043e+07 98 14 7 1.62735 0
5.11059e+08 98 14 7 32.1242 1
5.11059e+08 98 14 7 32.1095 1
5.11059e+08 98 14 7 31.4237 1
5.11059e+08 98 14 7 34.0267 1
5.11059e+08 98 14 7 31.8244 1
5.11059e+08 98 14 7 32.072 1
5.11059e+08 98 14 7 31.5092 1
5.11059e+08 98 14 7 31.587 1
5.11059e+08 98 14 7 32.1242 1
5.11059e+08 98 14 7 32.1789 1
5.11059e+08 98 14 7 31.2515 1
5.11059e+08 98 14 7 31.615 1
5.11059e+08 98 14 7 31.8532 1
5.11059e+08 98 14 7 32.3251 1
5.11059e+08 98 14 7 31.2511 1
5.11059e+08 98 14 7 31.5784 1
5.11059e+08 98 14 7 31.9414 1
2.25043e+07 100 10 10 1.58679 0
2.25043e+07 100 10 10 1.61085 0
2.25043e+07 100 10 10 1.62022 0
2.25043e+07 100 10 10 1.64547 0
2.25043e+07 100 10 10 1.65517 0
2.25043e+07 100 10 10 1.64376 0
2.25043e+07 100 10 10 1.58908 0
2.25043e+07 100 10 10 1.74133 0
2.25043e+07 100 10 10 1.66667 0
2.25043e+07 100 10 10 1.65619 0
2.25043e+07 100 10 10 1.63162 0
2.25043e+07 100 10 10 1.60869 0
2.25043e+07 100 10 10 1.56513 0
2.25043e+07 100 10 10 1.59624 0
2.25043e+07 100 10 10 1.69245 0
2.25043e+07 100 10 10 1.61399 0
2.25043e+07 100 10 10 1.6567 0
2.25043e+07 100 10 10 1.57341 0
2.25043e+07 100 10 10 1.55656 0
2.25043e+07 100 10 10 1.60834 0
2.25043e+07 100 10 10 1.60988 0
2.25043e+07 100 10 10 1.58817 0
2.25043e+07 100 10 10 1.55587 0
2.25043e+07 100 10 10 1.63051 0
2.25043e+07 100 10 10 1.63459 0
2.25043e+07 100 10 10 1.66646 0
2.25043e+07 100 10 10 1.58803 0
2.25043e+07 100 10 10 1.67502 0
2.25043e+07 100 10 10 1.70545 0
2.25043e+07 100 10 10 1.51763 0
2.25043e+07 100 10 10 1.60817 0
2.25043e+07 100 10 10 1.50572 0
2.25043e+07 100 10 10 1.58205 0
5.11059e+08 100 10 10 31.187 1
5.11059e+08 100 10 10 31.8237 1
5.11059e+08 100 10 10 31.1071 1
5.11059e+08 100 10 10 31.6981 1
5.11059e+08 100 10 10 31.5927 1
5.11059e+08 100 10 10 32.1854 1
5.11059e+08 100 10 10 31.6391 1
5.11059e+08 100 10 10 31.6567 1
5.11059e+08 100 10 10 31.1588 1
5.11059e+08 100 10 10 32.0375 1
5.11059e+08 100 10 10 31.4597 1
5.11059e+08 100 10 10 31.463 1
5.11059e+08 100 10 10 31.3356 1
5.11059e+08 100 10 10 32.0992 1
5.11059e+08 100 10 10 31.1218 1
5.11059e+08 100 10 10 31.7287 1
5.11059e+08 100 10 10 31.4089 1
2.25043e+07 102 17 6 1.75264 0
2.25043e+07 102 17 6 1.6987 0
2.25043e+07 102 17 6 1.73203 0
2.25043e+07 102 17 6 1.81178 0
2.25043e+07 102 17 6 1.77366 0
2.25043e+07 102 17 6 1.73709 0
2.25043e+07 102 17 6 1.78661 0
2.25043e+07 102 17 6 1.80137 0
2.25043e+07 102 17 6 1.80512 0
2.25043e+07 102 17 6 1.69997 0
2.25043e+07 102 17 6 1.62392 0
2.25043e+07 102 17 6 1.75996 0
2.25043e+07 102 17 6 1.69857 0
2.25043e+07 102 17 6 1.7681 0
2.25043e+07 102 17 6 1.7401 0
2.25043e+07 102 17 6 1.71737 0
2.25043e+07 102 17 6 1.73062 0
2.25043e+07 102 17 6 1.74644 0
2.25043e+07 102 17 6 1.73407 0
2.25043e+07 102 17 6 1.67809 0
2.25043e+07 102 17 6 1.72843 0
2.25043e+07 102 17 6 1.74825 0
2.25043e+07 102 17 6 1.73648 0
2.25043e+07 102 17 6 1.77625 0
2.25043e+07 102 17 6 1.69167 0
2.25043e+07 102 17 6 1.70651 0
2.25043e+07 102 17 6 1.81142 0
2.25043e+07 102 17 6 1.79841 0
2.25043e+07 102 17 6 1.72199 0
2.25043e+07 102 17 6 1.82666 0
2.25043e+07 102 17 6 1.73732 0
2.25043e+07 102 17 6 1.74333 0
2.25043e+07 102 17 6 1.69555 0
5.11059e+08 102 17 6 31.4737 1
5.11059e+08 102 17 6 32.334 1
5.11059e+08 102 17 6 31.7322 1
5.11059e+08 102 17 6 31.7331 1
5.11059e+08 102 17 6 31.8466 1
5.11059e+08 102 17 6 32.8045 1
5.11059e+08 102 17 6 31.8366 1
5.11059e+08 102 17 6 31.6601 1
5.11059e+08 102 17 6 31.7152 1
5.11059e+08 102 17 6 32.5073 1
5.11059e+08 102 17 6 31.5192 1
5.11059e+08 102 17 6 32.4627 1
5.11059e+08 102 17 6 31.7681 1
5.11059e+08 102 17 6 32.0287 1
5.11059e+08 102 17 6 32.6955 1
5.11059e+08 102 17 6 31.9801 1
5.11059e+08 102 17 6 31.9284 1
2.25043e+07 104 13 8 1.72036 0
2.25043e+07 104 13 8 1.65475 0
2.25043e+07 104 13 8 1.68748 0
2.25043e+07 104 13 8 1.66191 0
2.25043e+07 104 13 8 1.64276 0
2.25043e+07 104 13 8 1.68104 0
2.25043e+07 104 13 8 1.62607 0
2.25043e+07 104 13 8 1.63936 0
2.25043e+07 104 13 8 1.67053 0
2.25043e+07 104 13 8 1.62637 0
2.25043e+07 104 13 8 1.68616 0
2.25043e+07 104 13 8 1.59388 0
2.25043e+07 104 13 8 1.69796 0
2.25043e+07 104 13 8 1.64143 0
2.25043e+07 104 13 8 1.59325 0
2.25043e+07 104 13 8 1.65043 0
2.25043e+07 104 13 8 1.63722 0
2.25043e+07 104 13 8 1.63304 0
2.25043e+07 104 13 8 1.60845 0
2.25043e+07 104 13 8 1.72366 0
2.25043e+07 104 13 8 1.69344 0
2.25043e+07 104 13 8 1.62403 0
2.25043e+07 104 13 8 1.72003 0
2.25043e+07 104 13 8 1.63075 0
2.25043e+07 104 13 8 1.62968 0
2.25043e+07 104 13 8 1.63473 0
2.25043e+07 104 13 8 1.62216 0
2.25043e+07 104 13 8 1.70981 0
2.25043e+07 104 13 8 1.57726 0
2.25043e+07 104 13 8 1.68614 0
2.25043e+07 104 13 8 1.63247 0
2.25043e+07 104 13 8 1.63528 0
2.25043e+07 104 13 8 1.71071 0
5.11059e+08 104 13 8 31.8325 1
5.11059e+08 104 13 8 32.4463 1
5.11059e+08 104 13 8 31.6339 1
5.11059e+08 104 13 8 34.6592 1
5.11059e+08 104 13 8 32.0811 1
5.11059e+08 104 13 8 31.917 1
5.11059e+08 104 13 8 32.4867 1
5.11059e+08 104 13 8 32.1614 1
5.11059e+08 104 13 8 34.8626 1
5.11059e+08 104 13 8 32.2169 1
5.11059e+08 104 13 8 34.966 1
5.11059e+08 104 13 8 32.2413 1
5.11059e+08 104 13 8 32.1035 1
5.11059e+08 104 13 8 31.7164 1
5.11059e+08 104 13 8 32.2324 1
5.11059e+08 104 13 8 32.6742 1
5.11059e+08 104 13 8 32.1916 1
2.25043e+07 106 53 2 3.20164 0
2.25043e+07 106 53 2 2.90126 0
2.25043e+07 106 53 2 3.20865 0
2.25043e+07 106 53 2 2.82222 0
2.25043e+07 106 53 2 2.97996 0
2.25043e+07 106 53 2 3.31819 0
2.25043e+07 106 53 2 3.0992 0
2.25043e+07 106 53 2 3.09768 0
2.25043e+07 106 53 2 3.25444 0
2.25043e+07 106 53 2 3.25721 0
2.25043e+07 106 53 2 2.86547 0
2.25043e+07 106 53 2 3.18982 0
2.25043e+07 106 53 2 3.33533 0
2.25043e+07 106 53 2 2.98082 0
2.25043e+07 106 53 2 2.92861 0
2.25043e+07 106 53 2 3.29731 0
